31050,1748,1,"0.08","326","0.2608","",0,1502475655,1502562055,"web",0
31051,1591,1,"0.08","476.69606292","0.38135685","",0,1502475828,1502562228,"web",0
31052,1591,2,"0.73","476.69606292","3.47988126","",2,1502476035,1503080835,"web",1
31053,1424,1,"0.08","1.9998","0.00159984","",2,1502476497,1502562897,"web",1
31054,1750,1,"0.08","21.93280515","0.01754624","",2,1502476534,1502562934,"web",1
31055,1452,1,"0.08","18.5553872","0.01484431","",2,1502476872,1502563272,"web",1
31056,1752,1,"0.08","150.08868506","0.12007095","",2,1502477042,1502563442,"web",1
31057,1679,1,"0.08","33.07","0.026456","",2,1502477158,1502563558,"web",1
31058,1753,1,"0.08","25.4548943","0.02036392","",2,1502477783,1502564183,"web",1
31059,1756,1,"0.08","80.77000629","0.06461601","",2,1502479604,1502566004,"web",1
31060,1444,1,"0.08","248.37226271","0.19869781","",0,1502480329,1502566729,"web",0
31061,1682,1,"0.08","6.00490273","0.00480392","",2,1502480981,1502567381,"web",1
31062,1656,2,"0.73","15.95432759","0.11646659","",2,1502482574,1503087374,"web",1
31063,1421,1,"0.08","103.08082993","0.08246466","",2,1502483228,1502569628,"web",1
31064,1758,3,"70","48.05395766","33.63777036","",1,1502484617,1534020617,"web",0
31065,1674,1,"0.08","210.01857803","0.16801486","",2,1502487774,1502574174,"web",1
31066,1490,2,"0.73","22.9996428","0.16789739","",2,1502488262,1503093062,"web",1
31067,1485,1,"0.08","5.89351065","0.00471481","",2,1502488570,1502574970,"web",1
31068,1727,1,"0.08","1537","1.2296","",2,1502489993,1502576393,"web",1
31069,1435,1,"0.08","15.75739058","0.01260591","",2,1502490594,1502576994,"web",1
31070,1533,2,"0.73","1.76955331","0.01291774","",2,1502490815,1503095615,"web",1
31071,1481,2,"0.73","173.74374673","1.26832935","",2,1502493007,1503097807,"web",1
31072,1668,1,"0.08","2.87514527","0.00230012","",2,1502493774,1502580174,"web",1
31073,1437,1,"0.08","25.38159226","0.02030527","",2,1502495707,1502582107,"web",1
31074,1445,2,"0.73","116.94742276","0.85371619","",2,1502495793,1503100593,"web",1
31075,1487,1,"0.08","1403.18997647","1.12255198","",2,1502498777,1502585177,"web",1
31076,1763,1,"0.08","20","0.016","",2,1502498854,1502585254,"web",1
31077,1763,2,"0.73","29.99999774","0.21899998","",2,1502498877,1503103677,"web",1
31078,1500,1,"0.08","4.51","0.003608","",2,1502499297,1502585697,"web",1
31079,1764,2,"0.73","10.52091324","0.07680267","",2,1502499455,1503104255,"web",1
31080,1763,1,"0.08","30","0.024","",2,1502500367,1502586767,"web",1
31081,1763,2,"0.73","44.99999774","0.32849998","",2,1502500386,1503105186,"web",1
31082,1507,1,"0.08","58.21108968","0.04656887","",2,1502500874,1502587274,"web",1
31083,1486,1,"0.08","2.00318127","0.00160255","",0,1502501469,1502587869,"web",0
31084,1486,2,"0.73","2.00318127","0.01462322","",2,1502501872,1503106672,"web",1
31085,1440,1,"0.08","20","0.016","",2,1502502819,1502589219,"web",1
31086,1440,1,"0.08","4.74797847","0.00379838","",2,1502502849,1502589249,"web",1
31087,1501,1,"0.08","12.26047088","0.00980838","",0,1502504212,1502590612,"web",0
31088,1501,2,"0.73","12.26047088","0.08950144","",2,1502504673,1503109473,"web",1
31089,1431,1,"0.08","30.47275","0.0243782","",0,1502504991,1502591391,"web",1
31090,1402,1,"0.08","14.99627882","0.01199702","",2,1502506771,1502593171,"web",1
31091,1406,1,"0.08","1.9999616","0.00159997","",2,1502509149,1502595549,"web",1
31092,1544,1,"0.08","4.79618401","0.00383695","",2,1502513735,1502600135,"web",1
31093,1770,2,"0.73","94.02701","0.68639717","",2,1502513750,1503118550,"web",1
31094,1509,2,"0.73","170","1.241","",2,1502514880,1503119680,"web",1
31095,1392,2,"0.73","60","0.438","",2,1502517333,1503122133,"web",1
31096,1415,1,"0.08","10.80646347","0.00864517","",2,1502519568,1502605968,"web",1
31097,1772,2,"0.73","2","0.0146","",2,1502519638,1503124438,"web",1
31098,1776,1,"0.08","24.09210087","0.01927368","",2,1502520969,1502607369,"web",1
31099,1780,2,"0.73","13.9","0.10147","",2,1502523900,1503128700,"web",1
31100,1398,1,"0.08","1260.75140953","1.00860113","",2,1502524755,1502611155,"web",1
31101,1384,1,"0.08","6545.2275799","5.23618206","",2,1502526303,1502612703,"web",1
31102,1784,1,"0.08","15.5335951","0.01242688","",0,1502527201,1502613601,"web",0
31103,1476,1,"0.08","10.59694608","0.00847756","",2,1502527242,1502613642,"web",1
31104,1784,2,"0.73","15.5335951","0.11339524","",2,1502527379,1503132179,"web",1
31105,1407,1,"0.08","2.17011153","0.00173609","",2,1502528488,1502614888,"web",1
31106,1785,2,"0.73","29","0.2117","",2,1502529927,1503134727,"web",1
31107,1743,1,"0.08","2","0.0016","",2,1502530843,1502617243,"web",1
31108,1442,2,"0.73","10.38048563","0.07577755","",2,1502534528,1503139328,"web",1
31109,1608,1,"0.08","607.18888701","0.48575111","",2,1502536251,1502622651,"web",1
31110,1461,1,"0.08","16.0075892","0.01280607","",2,1502537136,1502623536,"web",1
31111,1629,2,"0.73","246","1.7958","",2,1502538054,1503142854,"web",1
31112,1789,2,"0.73","1.00767177","0.007356","",2,1502538607,1503143407,"web",1
31113,1481,2,"0.73","8.95275612","0.06535512","",2,1502538695,1503143495,"web",1
31114,1706,1,"0.08","161.9","0.12952","",2,1502540110,1502626510,"web",1
31115,1791,2,"0.73","90.9146","0.66367658","",2,1502540286,1503145086,"web",1
31116,1769,2,"0.73","3.846","0.0280758","",2,1502540377,1503145177,"web",1
31117,1389,1,"0.08","100","0.08","",2,1502540452,1502626852,"web",1
31118,1389,1,"0.08","44.85","0.03588","",2,1502540479,1502626879,"web",1
31119,1461,1,"0.08","2.224","0.0017792","",2,1502541213,1502627613,"web",1
31120,1716,1,"0.08","208.11874956","0.166495","",2,1502541543,1502627943,"web",1
31121,1792,1,"0.08","12.41922429","0.00993538","",2,1502543360,1502629760,"web",1
31122,1662,1,"0.08","14.89712154","0.0119177","",2,1502543550,1502629950,"web",1
31123,1794,3,"70","768.963","538.2741","",1,1502543577,1534079577,"web",0
31124,1625,1,"0.08","48.44568722","0.03875655","",2,1502543815,1502630215,"web",1
31125,1519,2,"0.73","91","0.6643","",2,1502544126,1503148926,"web",1
31126,1796,1,"0.08","22.95","0.01836","",2,1502544393,1502630793,"web",1
31127,1714,1,"0.08","24.20908646","0.01936727","",2,1502545452,1502631852,"web",1
31128,1760,1,"0.08","8.954","0.0071632","",0,1502545886,1502632286,"web",0
31129,1450,1,"0.08","5.79077522","0.00463262","",2,1502545954,1502632354,"web",1
31130,1799,1,"0.08","5.17","0.004136","",2,1502546572,1502632972,"web",1
31131,1800,2,"0.73","15","0.1095","",2,1502548564,1503153364,"web",1
31132,1800,1,"0.08","4.64","0.003712","",2,1502548880,1502635280,"web",1
31133,1603,1,"0.08","304.13424704","0.2433074","",2,1502550189,1502636589,"web",1
31134,1715,1,"0.08","7","0.0056","",2,1502551580,1502637980,"web",1
31135,1802,1,"0.08","2500","2","",0,1502552773,1502639173,"web",0
31136,1532,2,"0.73","2.47524393","0.01806928","",2,1502552859,1503157659,"web",1
